City,Latitude,Longitude,Date,Year,Month,Month_Name,Climate_Type,Elevation_m,Rainfall_mm,Temperature_C,Humidity_pct,SPI_1M,SPI_3M,SPI_6M,SPI_12M,SPI_1M_Class,SPI_3M_Class,SPI_6M_Class,SPI_12M_Class,Year_Month,Drought_Intensity,Wetness_Intensity,Date_String
Dresden,51.0504,13.7373,2022-04-01,2022,4,April,Continental,113,124.75,15.5,34,0.4834705418840373,-0.15717639537562417,-0.544944507980533,-1.1809620991927865,Near Normal,Near Normal,Slightly Dry,Moderately Dry,2022-04,0.0,0.4834705418840373,2022-04-01
Dresden,51.0504,13.7373,2022-05-01,2022,5,May,Continental,113,152.46,6.5,40,0.7878163752795414,0.9876108379813378,0.03220494192060164,-0.8097112471074197,Slightly Wet,Slightly Wet,Near Normal,Slightly Dry,2022-05,0.0,0.7878163752795414,2022-05-01
Dresden,51.0504,13.7373,2022-06-01,2022,6,June,Continental,113,7.79,-4.7,85,-2.302854540879571,-0.11742099662894642,-0.7749588175342863,-0.9044285768968109,Extremely Dry,Near Normal,Slightly Dry,Slightly Dry,2022-06,2.302854540879571,0.0,2022-06-01
Dresden,51.0504,13.7373,2022-07-01,2022,7,July,Continental,113,167.42,14.8,39,0.9373467486479844,0.2401654401577548,0.019642098870344026,-0.09469486141468976,Slightly Wet,Near Normal,Near Normal,Near Normal,2022-07,0.0,0.9373467486479844,2022-07-01
Dresden,51.0504,13.7373,2022-08-01,2022,8,August,Continental,113,123.91,6.4,63,0.4735824873438567,0.004649035882251469,0.7144907158706175,0.14714656636878204,Near Normal,Near Normal,Slightly Wet,Near Normal,2022-08,0.0,0.4735824873438567,2022-08-01
Dresden,51.0504,13.7373,2022-09-01,2022,9,September,Continental,113,112.68,24.4,96,0.336918129533447,0.8095027205411665,0.4928506044081942,-0.05808491990421109,Near Normal,Slightly Wet,Near Normal,Near Normal,2022-09,0.0,0.336918129533447,2022-09-01
Dresden,51.0504,13.7373,2022-10-01,2022,10,October,Continental,113,124.92,-4.0,60,0.4854663599458787,0.5022815198745729,0.4938058560866321,-0.0032078483895991573,Near Normal,Slightly Wet,Near Normal,Near Normal,2022-10,0.0,0.4854663599458787,2022-10-01
Dresden,51.0504,13.7373,2022-11-01,2022,11,November,Continental,113,172.89,18.4,95,0.9898715921528137,0.8544568765646199,0.6074899199630297,0.49855149134814863,Slightly Wet,Slightly Wet,Slightly Wet,Near Normal,2022-11,0.0,0.9898715921528137,2022-11-01
Dresden,51.0504,13.7373,2022-12-01,2022,12,December,Continental,113,117.39,32.7,99,0.3952863989059422,0.8868422966614797,1.1832803384941668,0.4387789850797747,Near Normal,Slightly Wet,Moderately Wet,Near Normal,2022-12,0.0,0.3952863989059422,2022-12-01
Dresden,51.0504,13.7373,2023-01-01,2023,1,January,Continental,113,116.19,2.0,70,0.3805650100707089,0.8266236610270905,0.9208611749864857,0.7439605800767036,Near Normal,Slightly Wet,Slightly Wet,Slightly Wet,2023-01,0.0,0.3805650100707089,2023-01-01
Dresden,51.0504,13.7373,2023-02-01,2023,2,February,Continental,113,198.14,13.9,92,1.2195081430235097,0.998577608514315,1.2976183410890805,1.5469679415110567,Moderately Wet,Slightly Wet,Moderately Wet,Very Wet,2023-02,0.0,1.2195081430235097,2023-02-01
Dresden,51.0504,13.7373,2023-03-01,2023,3,March,Continental,113,151.35,-1.3,61,0.7763509485714706,1.21984846441919,1.4853686967586666,1.540977096953501,Slightly Wet,Moderately Wet,Moderately Wet,Very Wet,2023-03,0.0,0.7763509485714706,2023-03-01
Dresden,51.0504,13.7373,2023-04-01,2023,4,April,Continental,113,88.46,20.0,49,0.007724557749128288,1.03999326289101,1.3084973011145513,1.3968060806376075,Near Normal,Moderately Wet,Moderately Wet,Moderately Wet,2023-04,0.0,0.007724557749128288,2023-04-01
Dresden,51.0504,13.7373,2023-05-01,2023,5,May,Continental,113,141.48,17.0,86,0.6719192864724418,0.648056956645214,1.152101968543625,1.352746299793274,Slightly Wet,Slightly Wet,Moderately Wet,Moderately Wet,2023-05,0.0,0.6719192864724418,2023-05-01
Dresden,51.0504,13.7373,2023-06-01,2023,6,June,Continental,113,77.85,11.3,79,-0.15593826844304604,0.07769989783864657,0.9495202758667323,1.630406458697804,Near Normal,Near Normal,Slightly Wet,Very Wet,2023-06,0.15593826844304604,0.0,2023-06-01
Dresden,51.0504,13.7373,2023-07-01,2023,7,July,Continental,113,45.78,15.9,54,-0.7713966015184236,-0.2964805225450949,0.5712800126631111,1.1429355900012101,Slightly Dry,Near Normal,Slightly Wet,Moderately Wet,2023-07,0.7713966015184236,0.0,2023-07-01
Dresden,51.0504,13.7373,2023-08-01,2023,8,August,Continental,113,119.37,30.9,41,0.41936057991042586,-0.5065403897366191,0.1172026756550319,1.1242386881527806,Near Normal,Slightly Dry,Near Normal,Moderately Wet,2023-08,0.0,0.41936057991042586,2023-08-01
Dresden,51.0504,13.7373,2023-09-01,2023,9,September,Continental,113,185.64,2.9,68,1.108310952791201,0.42107211136594513,0.319284988223965,1.4202362569597018,Moderately Wet,Near Normal,Near Normal,Moderately Wet,2023-09,0.0,1.108310952791201,2023-09-01
Dresden,51.0504,13.7373,2023-10-01,2023,10,October,Continental,113,185.83,-4.1,46,1.1100361486711205,1.377147652147105,0.8575891869051617,1.660394033190779,Moderately Wet,Moderately Wet,Slightly Wet,Very Wet,2023-10,0.0,1.1100361486711205,2023-10-01
Dresden,51.0504,13.7373,2023-11-01,2023,11,November,Continental,113,68.38,29.5,74,-0.31549680195545027,1.0525479414940249,0.45813116030398604,1.244487145122486,Near Normal,Moderately Wet,Near Normal,Moderately Wet,2023-11,0.31549680195545027,0.0,2023-11-01
Dresden,51.0504,13.7373,2023-12-01,2023,12,December,Continental,113,105.54,18.1,40,0.24526101383160245,0.4890586534904107,0.6126132832008829,1.196141635173704,Near Normal,Near Normal,Slightly Wet,Moderately Wet,2023-12,0.0,0.24526101383160245,2023-12-01
Dusseldorf,51.2277,6.7735,2015-01-01,2015,1,January,Oceanic,38,48.31,14.1,50,-0.5392397737624435,,,,Slightly Dry,No Data,No Data,No Data,2015-01,0.5392397737624435,0.0,2015-01-01
Dusseldorf,51.2277,6.7735,2015-02-01,2015,2,February,Oceanic,38,70.85,20.2,47,-0.11074406896651785,,,,Near Normal,No Data,No Data,No Data,2015-02,0.11074406896651785,0.0,2015-02-01
Dusseldorf,51.2277,6.7735,2015-03-01,2015,3,March,Oceanic,38,21.07,28.1,76,-1.3226206814610237,-1.9078228138555196,,,Moderately Dry,Severely Dry,No Data,No Data,2015-03,1.3226206814610237,0.0,2015-03-01
Dusseldorf,51.2277,6.7735,2015-04-01,2015,4,April,Oceanic,38,44.47,26.3,99,-0.625672161956767,-1.9770634453200864,,,Slightly Dry,Severely Dry,No Data,No Data,2015-04,0.625672161956767,0.0,2015-04-01
Dusseldorf,51.2277,6.7735,2015-05-01,2015,5,May,Oceanic,38,103.84,6.1,86,0.3717231974246536,-1.4214749826076818,,,Near Normal,Moderately Dry,No Data,No Data,2015-05,0.0,0.3717231974246536,2015-05-01
Dusseldorf,51.2277,6.7735,2015-06-01,2015,6,June,Oceanic,38,121.55,32.6,48,0.5890078976572514,-0.09368321015366164,-1.5207816102982792,,Slightly Wet,Near Normal,Severely Dry,No Data,2015-06,0.0,0.5890078976572514,2015-06-01
Dusseldorf,51.2277,6.7735,2015-07-01,2015,7,July,Oceanic,38,49.07,0.0,94,-0.5227165284525925,-0.04166311254571862,-1.5127119541349354,,Slightly Dry,Near Normal,Severely Dry,No Data,2015-07,0.5227165284525925,0.0,2015-07-01
Dusseldorf,51.2277,6.7735,2015-08-01,2015,8,August,Oceanic,38,11.55,30.0,32,-1.797093782528544,-1.2265101760327353,-2.176063463301876,,Severely Dry,Moderately Dry,Extremely Dry,No Data,2015-08,1.797093782528544,0.0,2015-08-01
Dusseldorf,51.2277,6.7735,2015-09-01,2015,9,September,Oceanic,38,78.21,33.8,71,0.008321909654912365,-1.932909382645854,-1.5356736697817945,,Near Normal,Severely Dry,Severely Dry,No Data,2015-09,0.0,0.008321909654912365,2015-09-01
Dusseldorf,51.2277,6.7735,2015-10-01,2015,10,October,Oceanic,38,46.84,2.1,50,-0.5717295296394596,-1.9732413805077234,-1.5104839867982554,,Slightly Dry,Severely Dry,Severely Dry,No Data,2015-10,0.5717295296394596,0.0,2015-10-01
Dusseldorf,51.2277,6.7735,2015-11-01,2015,11,November,Oceanic,38,43.91,23.9,69,-0.63871614818034,-1.428048418430723,-2.181028662551829,,Slightly Dry,Moderately Dry,Extremely Dry,No Data,2015-11,0.63871614818034,0.0,2015-11-01
Dusseldorf,51.2277,6.7735,2015-12-01,2015,12,December,Oceanic,38,191.97,-3.4,96,1.2922838722749206,0.050300978324908915,-1.4001708251585407,-2.3141984265991087,Moderately Wet,Near Normal,Moderately Dry,Extremely Dry,2015-12,0.0,1.2922838722749206,2015-12-01
Dusseldorf,51.2277,6.7735,2016-01-01,2016,1,January,Oceanic,38,123.26,11.2,54,0.6088575247914784,0.8268616908378552,-0.6689631934939413,-1.734416076156949,Slightly Wet,Slightly Wet,Slightly Dry,Severely Dry,2016-01,0.0,0.6088575247914784,2016-01-01
Dusseldorf,51.2277,6.7735,2016-02-01,2016,2,February,Oceanic,38,111.38,15.7,84,0.4670021025280447,1.4265733917515544,0.2063923884768815,-1.4344191995503863,Near Normal,Moderately Wet,Near Normal,Moderately Dry,2016-02,0.0,0.4670021025280447,2016-02-01
Dusseldorf,51.2277,6.7735,2016-03-01,2016,3,March,Oceanic,38,83.16,18.2,81,0.0841684760495271,0.42207785237187184,0.24715289946493213,-0.9912780470306634,Near Normal,Near Normal,Near Normal,Slightly Dry,2016-03,0.0,0.0841684760495271,2016-03-01
Dusseldorf,51.2277,6.7735,2016-04-01,2016,4,April,Oceanic,38,85.79,32.4,73,0.12322884311060807,0.023878289800934174,0.5603588338522211,-0.7064859686222936,Near Normal,Near Normal,Slightly Wet,Slightly Dry,2016-04,0.0,0.12322884311060807,2016-04-01
Dusseldorf,51.2277,6.7735,2016-05-01,2016,5,May,Oceanic,38,108.18,21.9,85,0.42710290951224117,-0.011736178905650697,1.0506963070880893,-0.6770135962798384,Near Normal,Near Normal,Moderately Wet,Slightly Dry,2016-05,0.0,0.42710290951224117,2016-05-01
Dusseldorf,51.2277,6.7735,2016-06-01,2016,6,June,Oceanic,38,139.29,14.3,84,0.7867662294078768,0.5772998244713896,0.6511090429094966,-0.5573837498543636,Slightly Wet,Slightly Wet,Slightly Wet,Slightly Dry,2016-06,0.0,0.7867662294078768,2016-06-01
Dusseldorf,51.2277,6.7735,2016-07-01,2016,7,July,Oceanic,38,140.43,27.4,99,0.7989014404708767,1.0907508046760268,0.783611324786557,0.038577586914243796,Slightly Wet,Moderately Wet,Slightly Wet,Near Normal,2016-07,0.0,0.7989014404708767,2016-07-01
Dusseldorf,51.2277,6.7735,2016-08-01,2016,8,August,Oceanic,38,34.34,33.0,95,-0.8827635933816111,0.3837811502973562,0.17013718485129173,0.18233840614671876,Slightly Dry,Near Normal,Near Normal,Near Normal,2016-08,0.8827635933816111,0.0,2016-08-01
Dusseldorf,51.2277,6.7735,2016-09-01,2016,9,September,Oceanic,38,100.02,-4.1,48,0.3216944016055654,-0.03795375444336596,0.3087322480579429,0.3182064402296426,Near Normal,Near Normal,Near Normal,Near Normal,2016-09,0.0,0.3216944016055654,2016-09-01
Dusseldorf,51.2277,6.7735,2016-10-01,2016,10,October,Oceanic,38,82.39,34.3,36,0.07257483638581709,-0.7428840427156661,0.28099059732734133,0.5362195811276028,Near Normal,Slightly Dry,Near Normal,Slightly Wet,2016-10,0.0,0.07257483638581709,2016-10-01
Dusseldorf,51.2277,6.7735,2016-11-01,2016,11,November,Oceanic,38,174.11,-1.6,92,1.1320957024707878,0.8021448503560479,0.801571189075653,1.301183767158542,Moderately Wet,Slightly Wet,Slightly Wet,Moderately Wet,2016-11,0.0,1.1320957024707878,2016-11-01
Dusseldorf,51.2277,6.7735,2016-12-01,2016,12,December,Oceanic,38,126.28,27.6,71,0.6434789233395379,1.0447283339765074,0.7016154440248398,0.9215179099713358,Slightly Wet,Moderately Wet,Slightly Wet,Slightly Wet,2016-12,0.0,0.6434789233395379,2016-12-01
Dusseldorf,51.2277,6.7735,2017-01-01,2017,1,January,Oceanic,38,106.5,6.2,71,0.4058431531934222,1.258081209813846,0.4346344887389728,0.82264594459983,Near Normal,Moderately Wet,Near Normal,Slightly Wet,2017-01,0.0,0.4058431531934222,2017-01-01
Dusseldorf,51.2277,6.7735,2017-02-01,2017,2,February,Oceanic,38,23.08,0.3,88,-1.2446699785032438,-0.2557623499891186,0.3439133496201782,0.28720331816172795,Moderately Dry,Near Normal,Near Normal,Near Normal,2017-02,1.2446699785032438,0.0,2017-02-01
Dusseldorf,51.2277,6.7735,2017-03-01,2017,3,March,Oceanic,38,121.13,12.6,49,0.5841046611463613,-0.3168846563900875,0.5131094510394395,0.5205377155098739,Slightly Wet,Near Normal,Slightly Wet,Slightly Wet,2017-03,0.0,0.5841046611463613,2017-03-01
Dusseldorf,51.2277,6.7735,2017-04-01,2017,4,April,Oceanic,38,23.44,20.8,46,-1.231253157613343,-1.44862474049728,0.030662024440744916,0.13479193349056298,Moderately Dry,Moderately Dry,Near Normal,Near Normal,2017-04,1.231253157613343,0.0,2017-04-01
Dusseldorf,51.2277,6.7735,2017-05-01,2017,5,May,Oceanic,38,67.44,10.2,56,-0.16879572427116918,-0.8058828170812794,-0.9343142183700238,-0.12464958455364598,Near Normal,Slightly Dry,Slightly Dry,Near Normal,2017-05,0.16879572427116918,0.0,2017-05-01
Dusseldorf,51.2277,6.7735,2017-06-01,2017,6,June,Oceanic,38,28.57,-2.8,76,-1.0549722678082043,-2.3002364667983097,-1.9600716719724005,-0.8626786625855951,Moderately Dry,Extremely Dry,Severely Dry,Slightly Dry,2017-06,1.0549722678082043,0.0,2017-06-01
Dusseldorf,51.2277,6.7735,2017-07-01,2017,7,July,Oceanic,38,138.41,19.0,31,0.7773547456419374,-0.5159905752014617,-1.606570225939055,-0.8766288744156702,Slightly Wet,Slightly Dry,Severely Dry,Slightly Dry,2017-07,0.0,0.7773547456419374,2017-07-01
Dusseldorf,51.2277,6.7735,2017-08-01,2017,8,August,Oceanic,38,41.25,31.1,92,-0.7023538182278498,-0.856816482815958,-1.4138433098377647,-0.8289844092265879,Slightly Dry,Slightly Dry,Moderately Dry,Slightly Dry,2017-08,0.7023538182278498,0.0,2017-08-01
Dusseldorf,51.2277,6.7735,2017-09-01,2017,9,September,Oceanic,38,78.37,10.3,91,0.010823717344723108,-0.2302560338374,-1.8771750328380143,-0.9789888491423472,Near Normal,Near Normal,Severely Dry,Slightly Dry,2017-09,0.0,0.010823717344723108,2017-09-01
Dusseldorf,51.2277,6.7735,2017-10-01,2017,10,October,Oceanic,38,179.13,3.7,48,1.178129550522029,0.22378046203383975,-0.32799172388883946,-0.32454300526264845,Moderately Wet,Near Normal,Near Normal,Near Normal,2017-10,0.0,1.178129550522029,2017-10-01
Dusseldorf,51.2277,6.7735,2017-11-01,2017,11,November,Oceanic,38,40.86,12.7,46,-0.7119294282745332,0.21963432482611098,-0.5683889686500595,-1.2369411107412365,Slightly Dry,Near Normal,Slightly Dry,Moderately Dry,2017-11,0.7119294282745332,0.0,2017-11-01
Dusseldorf,51.2277,6.7735,2017-12-01,2017,12,December,Oceanic,38,101.56,-3.1,98,0.342013228434142,0.4601788805300784,0.07316265932698186,-1.4153287559209766,Near Normal,Near Normal,Near Normal,Moderately Dry,2017-12,0.0,0.342013228434142,2017-12-01
Dusseldorf,51.2277,6.7735,2018-01-01,2018,1,January,Oceanic,38,83.85,27.8,68,0.09449606775144063,-0.6191407786058453,-0.4008286385012333,-1.5815641584375228,Near Normal,Slightly Dry,Near Normal,Severely Dry,2018-01,0.0,0.09449606775144063,2018-01-01
Dusseldorf,51.2277,6.7735,2018-02-01,2018,2,February,Oceanic,38,3.62,28.1,68,-2.5625073340336537,-1.1258294974416034,-0.7473805989602781,-1.726605333704364,Extremely Dry,Moderately Dry,Slightly Dry,Severely Dry,2018-02,2.5625073340336537,0.0,2018-02-01
Dusseldorf,51.2277,6.7735,2018-03-01,2018,3,March,Oceanic,38,158.55,18.5,65,0.9838170727555792,-0.3732887992941005,-0.028525521298873136,-1.4495274524427395,Slightly Wet,Near Normal,Near Normal,Moderately Dry,2018-03,0.0,0.9838170727555792,2018-03-01
Dusseldorf,51.2277,6.7735,2018-04-01,2018,4,April,Oceanic,38,13.81,9.1,69,-1.6627238263167627,-1.3196373082778803,-1.6046319604119637,-1.5201104524095939,Severely Dry,Moderately Dry,Severely Dry,Severely Dry,2018-04,1.6627238263167627,0.0,2018-04-01
Dusseldorf,51.2277,6.7735,2018-05-01,2018,5,May,Oceanic,38,94.85,27.0,74,0.25191732876547995,-0.12392161793862276,-1.0482167634259383,-1.320480420931978,Near Normal,Near Normal,Moderately Dry,Moderately Dry,2018-05,0.0,0.25191732876547995,2018-05-01
Dusseldorf,51.2277,6.7735,2018-06-01,2018,6,June,Oceanic,38,112.14,17.2,33,0.47636677529813926,-0.6897972266315158,-0.9445182569006688,-0.7346083865228408,Near Normal,Slightly Dry,Slightly Dry,Slightly Dry,2018-06,0.0,0.47636677529813926,2018-06-01
Dusseldorf,51.2277,6.7735,2018-07-01,2018,7,July,Oceanic,38,125.69,28.0,54,0.636757928136385,0.5715632286714422,-0.5493665348791821,-0.8216947213612374,Slightly Wet,Slightly Wet,Slightly Dry,Slightly Dry,2018-07,0.0,0.636757928136385,2018-07-01
Dusseldorf,51.2277,6.7735,2018-08-01,2018,8,August,Oceanic,38,137.73,20.3,98,0.7700557102381655,0.9791432585517975,0.5863078932896125,-0.17819807749402902,Slightly Wet,Slightly Wet,Slightly Wet,Near Normal,2018-08,0.0,0.7700557102381655,2018-08-01
Dusseldorf,51.2277,6.7735,2018-09-01,2018,9,September,Oceanic,38,50.65,26.4,59,-0.4889363983956063,0.3838839491991284,-0.3128931496019348,-0.35918371704152396,Near Normal,Near Normal,Near Normal,Near Normal,2018-09,0.4889363983956063,0.0,2018-09-01
Dusseldorf,51.2277,6.7735,2018-10-01,2018,10,October,Oceanic,38,2.0,18.9,97,-2.8987384760824404,-1.1063148544816823,-0.41845842769534775,-1.5947445220877723,Extremely Dry,Moderately Dry,Near Normal,Severely Dry,2018-10,2.8987384760824404,0.0,2018-10-01
Dusseldorf,51.2277,6.7735,2018-11-01,2018,11,November,Oceanic,38,144.69,11.6,58,0.8436944550694115,-1.007192335708577,0.0167788438293784,-0.8529520821074951,Slightly Wet,Moderately Dry,Near Normal,Slightly Dry,2018-11,0.0,0.8436944550694115,2018-11-01
Dusseldorf,51.2277,6.7735,2018-12-01,2018,12,December,Oceanic,38,107.13,33.3,97,0.4138413718659951,-0.2798738361017295,-0.025797563568936276,-0.8146161658161959,Near Normal,Near Normal,Near Normal,Slightly Dry,2018-12,0.0,0.4138413718659951,2018-12-01
Dusseldorf,51.2277,6.7735,2019-01-01,2019,1,January,Oceanic,38,167.22,16.6,80,1.067523195082541,1.362501137504312,0.3198813855861392,-0.2566998251694875,Moderately Wet,Moderately Wet,Near Normal,Near Normal,2019-01,0.0,1.067523195082541,2019-01-01
Dusseldorf,51.2277,6.7735,2019-02-01,2019,2,February,Oceanic,38,164.28,19.2,53,1.0394550437402341,1.5268207861845742,0.5327401668115466,0.7445945176610008,Moderately Wet,Very Wet,Slightly Wet,Slightly Wet,2019-02,0.0,1.0394550437402341,2019-02-01
Dusseldorf,51.2277,6.7735,2019-03-01,2019,3,March,Oceanic,38,168.67,3.8,43,1.0812508600229194,2.014236408426931,1.4139517459284285,0.8047994709847914,Moderately Wet,Extremely Wet,Moderately Wet,Slightly Wet,2019-03,0.0,1.0812508600229194,2019-03-01
Dusseldorf,51.2277,6.7735,2019-04-01,2019,4,April,Oceanic,38,97.02,20.0,98,0.2815062654573257,1.4547773208618393,2.0599110764851853,1.2883795161960951,Near Normal,Moderately Wet,Extremely Wet,Moderately Wet,2019-04,0.0,0.2815062654573257,2019-04-01
Dusseldorf,51.2277,6.7735,2019-05-01,2019,5,May,Oceanic,38,66.73,17.9,47,-0.18113546745521047,0.5689895126109328,1.5336728665921824,1.1271765718142106,Near Normal,Slightly Wet,Very Wet,Moderately Wet,2019-05,0.18113546745521047,0.0,2019-05-01
Dusseldorf,51.2277,6.7735,2019-06-01,2019,6,June,Oceanic,38,158.31,2.4,71,0.9814588940944938,0.4653378987973286,1.8828151185181128,1.3907122207063103,Slightly Wet,Near Normal,Very Wet,Moderately Wet,2019-06,0.0,0.9814588940944938,2019-06-01
Dusseldorf,51.2277,6.7735,2019-07-01,2019,7,July,Oceanic,38,90.26,-2.6,86,0.18780490361440846,0.39651172909480575,1.352074883310453,1.1890052451422726,Near Normal,Near Normal,Moderately Wet,Moderately Wet,2019-07,0.0,0.18780490361440846,2019-07-01
Dusseldorf,51.2277,6.7735,2019-08-01,2019,8,August,Oceanic,38,36.69,19.2,41,-0.8186798865342598,0.07821899487109385,0.38675170842344636,0.5939590414907835,Slightly Dry,Near Normal,Near Normal,Slightly Wet,2019-08,0.8186798865342598,0.0,2019-08-01
Dusseldorf,51.2277,6.7735,2019-09-01,2019,9,September,Oceanic,38,170.99,25.5,46,1.103060068408599,0.21516522262393348,0.4054268948424183,1.2993066734007477,Moderately Wet,Near Normal,Near Normal,Moderately Wet,2019-09,0.0,1.103060068408599,2019-09-01
Dusseldorf,51.2277,6.7735,2019-10-01,2019,10,October,Oceanic,38,176.51,15.9,59,1.1542072382503834,1.0574422560527956,1.0192037704626535,2.2533822797325964,Moderately Wet,Moderately Wet,Moderately Wet,Extremely Wet,2019-10,0.0,1.1542072382503834,2019-10-01
Dusseldorf,51.2277,6.7735,2019-11-01,2019,11,November,Oceanic,38,93.26,4.1,52,0.2299485197343369,1.5443999008978317,1.2137837752408944,1.9798500239110697,Near Normal,Very Wet,Moderately Wet,Very Wet,2019-11,0.0,0.2299485197343369,2019-11-01
Dusseldorf,51.2277,6.7735,2019-12-01,2019,12,December,Oceanic,38,15.14,21.7,30,-1.591497957679618,0.07438190762443755,0.10060583207854176,1.4748668934376137,Severely Dry,Near Normal,Near Normal,Moderately Wet,2019-12,1.591497957679618,0.0,2019-12-01
Dusseldorf,51.2277,6.7735,2020-01-01,2020,1,January,Oceanic,38,77.57,-1.8,61,-0.001720269045826885,-1.170421873693579,-0.00647551830756794,0.9613945566380592,Near Normal,Moderately Dry,Near Normal,Slightly Wet,2020-01,0.001720269045826885,0.0,2020-01-01
